DRUG SMILES,FRAG_SMILES
C[N@@H+](CC(=O)Nc1ccc2c(c1)CCO2)[C@@H]1CCSC1,CNc1ccc2c(c1)CCO2
O=S1(=O)CC[C@@H](N(CCCc2ccncc2)C[C@H]2CCCO2)C1,CCCCc1ccncc1
CN(CC(=O)Nc1ccc2c(c1)CCO2)[C@@H]1CCSC1,CNc1ccc2c(c1)CCO2
COC(=O)c1cccc(NC(=O)N2CCC[C@@H](N3CCNC3=O)C2)c1,CNc1cccc(C(C)=O)c1
CCC(=O)N1CCCC[C@H]1C(=O)N(CC)CCOC,CC(=O)[C@@H]1CCCCN1C
CCO[C@H](C)C(=O)NCCCN1C(=O)NC2(CCCCC2)C1=O,CN1C(=O)NC2(CCCCC2)C1=O
C[C@@H](F)CCNC(=O)C(=O)Nc1cc(F)cc(F)c1,CNc1cc(F)cc(F)c1
Cc1nc(C)c(NC(=O)C(=O)NCC[C@@H](C)F)s1,CNc1sc(C)nc1C
C[C@@H](CC(N)=O)NS(=O)(=O)c1cc(Cl)c2c(c1)C[C@@H](C)O2,C[C@@H]1Cc2cc(S(C)(=O)=O)cc(Cl)c2O1
COCCCCNC(=O)Cc1ccc(NC(C)=O)cc1,CNc1ccc(CC(C)=O)cc1
COc1ccc(C(=O)Nc2cccc(N3C(=O)CNC3=O)c2C)nc1,COc1ccc(C(C)=O)nc1
N#Cc1ccc(C(=O)N[C@H]2CCOC3(CCOCC3)C2)o1,CC(=O)c1ccc(C#N)o1
CO[C@]1(CNC(=O)N2CCC(C(=O)N(C)C(C)C)CC2)CCOC1,CNC[C@@]1(OC)CCOC1
C[C@H](Oc1cccc(CO)c1)C(=O)NC[C@@H](C)[NH+](C)C,Cc1cccc(CO)c1
CC[N@H+](CC(=O)N[C@@H]1CCCN(Cc2noc(C3CC3)n2)C1)C1CC1,CCc1noc(C2CC2)n1
C[C@H](Oc1cccc(CO)c1)C(=O)NC[C@@H](C)N(C)C,Cc1cccc(CO)c1
C[C@@H](F)CCNC(=O)C(=O)N1CCCc2ccc(F)cc21,CN1CCCc2ccc(F)cc21
CC[N@@H+](CC(=O)N[C@@H]1CCCN(Cc2noc(C3CC3)n2)C1)C1CC1,CCc1noc(C2CC2)n1
Cc1cc(NC(=O)C(=O)NCC[C@H](C)F)ccc1F,CNc1ccc(F)c(C)c1
CCN(CC(=O)N[C@@H]1CCCN(Cc2noc(C3CC3)n2)C1)C1CC1,CCc1noc(C2CC2)n1
CCN(CCOC)C(=O)c1ccccc1OCCOC,CC(=O)c1ccccc1C
COC(=O)[C@H]1CCCCCC[C@@H]1[NH2+]CCN1C(=O)NC(C)(C)C1=O,CCC[NH2+][C@H]1CCCCCC[C@@H]1C(C)=O
C[C@@H](F)CCNC(=O)C(=O)Nc1nc(C2CC2)cs1,CNc1nc(C2CC2)cs1
CC[C@@H](C(=O)NCc1ccc(-n2ccnc2)nc1)N1CCCC1=O,CNCc1ccc(C)nc1
CC[C@@H](C(=O)NCc1ccc(-n2cc[nH+]c2)nc1)N1CCCC1=O,CNCc1ccc(C)nc1
Cc1cccc(NC(=O)C(=O)NCC[C@@H](C)F)c1,CNc1cccc(C)c1
COc1ccc(NC(=O)C(=O)NCC[C@@H](C)F)cc1F,CNc1ccc(OC)c(F)c1
CO[C@@](C)(C(=O)NCc1ccc(C)c(S(C)(=O)=O)c1)C1CC1,CNCc1ccc(C)c(S(C)(=O)=O)c1
CCOC[C@H](O)CNC(=O)[C@H]1CCc2cccc(OC)c21,COc1cccc2c1[C@@H](C(C)=O)CC2
CCOCCN1CCN(S(=O)(=O)c2sccc2C)C[C@H]1C,Cc1ccsc1S(C)(=O)=O
CCCC[N@H+](CC)[C@@H](C)C(=O)OC,CCCC[N@H+](CC)[C@@H](C)C(C)=O
C[C@@H](F)CCNC(=O)C(=O)Nc1ccc(F)cc1F,CNc1ccc(F)cc1F
CCOCC[N@@H+]1CCN(S(=O)(=O)c2sccc2C)C[C@H]1C,Cc1ccsc1S(C)(=O)=O
C[C@H](F)CCNC(=O)C(=O)Nc1cc(F)cc(F)c1,CNc1cc(F)cc(F)c1
Cc1cccc2c1N(C(=O)C(=O)NCC[C@@H](C)F)CC2,Cc1cccc2c1N(C)CC2
CC(C)Cc1ncc(NC(=O)C(=O)NCC[C@H](C)F)cn1,CNc1cnc(CC(C)C)nc1
CCOCC[N@H+]1CCN(S(=O)(=O)c2sccc2C)C[C@H]1C,Cc1ccsc1S(C)(=O)=O
COC[C@H](C)[C@@H](C)C(=O)Nc1cccc(N2C(=O)CNC2=O)c1C,CNc1cccc(C)c1C
CS(=O)(=O)c1ccc(NC(=O)c2cncs2)cn1,CNc1ccc(S(C)(=O)=O)nc1
CO[C@@]1(CNC(=O)N(CCc2ccccc2)[C@H]2CCOC2)CCOC1,CNC[C@]1(OC)CCOC1
CO[C@](C)(C(=O)NC1CCN(S(=O)(=O)C(C)C)CC1)C1CC1,CO[C@](C)(C(C)=O)C1CC1
C[C@H](F)CCNC(=O)C(=O)Nc1scnc1C1CC1,CC(=O)C(C)=O
Cn1cc(-c2nnc3n2CCN(CCCC(=O)OC(C)(C)C)C3)cn1,Cc1nnc2n1CCN(C)C2
CCc1csc(NC(=O)C(=O)NCC[C@@H](C)F)n1,CCc1csc(NC)n1
CCCCCNC(=O)C(=O)N[C@H](C)C[N@@H+]1CCC[C@@H](C)C1,CN[C@H](C)C[N@@H+]1CCC[C@@H](C)C1
Cn1cc(C[C@@H](O)C(=O)N[C@H](CCO)c2ccc(Cl)cc2)cn1,CN[C@H](CCO)c1ccc(Cl)cc1
CCCCCNC(=O)C(=O)N[C@H](C)C[N@H+]1CCC[C@@H](C)C1,CN[C@H](C)C[N@H+]1CCC[C@@H](C)C1
CCCCCNC(=O)C(=O)N[C@H](C)CN1CCC[C@@H](C)C1,C[C@@H]1CCCN(C)C1
Cc1c(NC(=O)C(=O)NCC[C@H](C)F)cnn1CC(C)C,CNc1cnn(C)c1C
COC(=O)[C@@H](CF)NC(=O)C[C@H](NC(C)=O)c1c(F)cccc1F,CN[C@@H](CC(C)=O)c1c(F)cccc1F
Cc1cc(C)nc(NC(=O)C(=O)NCC[C@H](C)F)c1,CNc1cc(C)cc(C)n1
COc1cc(C)ccc1NC(=O)C(=O)NCC[C@@H](C)F,CNc1ccc(C)cc1OC
COC(=O)Cn1cc(S(=O)(=O)NC(C)(C)c2cccs2)cn1,CC(C)(C)c1cccs1
CCn1cnnc1CNC(=O)c1cncn1-c1ccccc1,Cc1ccccc1
COC(=O)[C@@H](CF)NC(=O)c1cnn(-c2ccncc2)c1C(F)F,CC(=O)c1cnn(C)c1C(F)F
Cc1[nH]nc(C(C)C)c1C(=O)NC[C@@H](C)[NH+](C)C,CC(=O)c1c(C(C)C)n[nH]c1C
COC(=O)[C@@H](CF)NC(=O)c1cnn(-c2cc[nH+]cc2)c1C(F)F,CC(=O)c1cnn(C)c1C(F)F
CO[C@@](C)(C(=O)NC1CCN(S(=O)(=O)C(C)C)CC1)C1CC1,CNC1CCN(C)CC1
Cc1n[nH]c(C(C)C)c1C(=O)NC[C@@H](C)[NH+](C)C,CC(=O)c1c(C)n[nH]c1C(C)C
CN(C)Cc1cc(C(=O)NC[C@H](CO)c2ccccc2Cl)no1,CC(=O)c1cc(CN(C)C)on1
Cc1[nH]nc(C(C)C)c1C(=O)NC[C@@H](C)N(C)C,CC(=O)c1c(C(C)C)n[nH]c1C
C[NH+](C)Cc1cc(C(=O)NC[C@H](CO)c2ccccc2Cl)no1,CC(=O)c1cc(C[NH+](C)C)on1
Cc1c(NC(=O)C(=O)NCC[C@@H](C)F)cnn1CC(C)C,CNc1cnn(C)c1C
Cc1ccccc1NC(=O)C(=O)NCC[C@H](C)F,CNc1ccccc1C
CN1CCN(C(=O)CCNC(=O)N2CCCC23CCCCC3)CC1,CN1CCCC12CCCCC2
CO[C@@H](CNC(=O)[C@@H]1CCCCN1C(=O)c1ccccc1C)C(C)C,CC(=O)c1ccccc1C
C[NH+]1CCN(C(=O)CCNC(=O)N2CCCC23CCCCC3)CC1,CN1CCCC12CCCCC2
COCc1cnc(NC(=O)C(=O)NCC[C@@H](C)F)s1,CNc1ncc(COC)s1
CCCCCC(=O)NC1CCN(S(=O)(=O)CCOC(C)C)CC1,CNC1CCN(C)CC1
CC(C)[C@H](C)NC(=O)C(=O)N[C@@H](C)C[N@@H+]1CCC[C@@H](C)C1,CN[C@@H](C)C[N@@H+]1CCC[C@@H](C)C1
CCc1nc(CN2CCO[C@H](c3ccc(OC(F)F)cc3)C2)no1,CCc1noc(CC)n1
COc1ccc(F)c(N2CCN(C(=O)c3c[nH]cc(C)c3=O)CC2)c1,CC(=O)c1c[nH]cc(C)c1=O
CNC(=O)[C@H](CCSC)NCc1cnc(N(C)C)n1C,CCc1cnc(N(C)C)n1C
CC(C)[C@H](C)NC(=O)C(=O)N[C@@H](C)C[N@H+]1CCC[C@@H](C)C1,CN[C@@H](C)C[N@H+]1CCC[C@@H](C)C1
CC(C)[C@H](C)NC(=O)C(=O)N[C@@H](C)CN1CCC[C@@H](C)C1,CN[C@@H](C)C(C)C
COC(=O)[C@H](CF)NC(=O)c1cc(C)n(-c2c(F)cccc2F)n1,Cc1c(F)cccc1F
C[C@H](Cc1ccc(O)cc1)NC(=O)N1CCCC12CC[NH+](C)CC2,CN[C@H](C)Cc1ccc(O)cc1
CCN(CCOC)C(=O)c1ccccc1[S@](=O)CC,CC[S@@](=O)c1ccccc1C(C)=O
C[C@H](Cc1ccc(O)cc1)NC(=O)N1CCCC12CCN(C)CC2,CN[C@H](C)Cc1ccc(O)cc1
CCOC1CC(CNC(=O)[C@H](C)[C@@H](C)COC)(N2CCOCC2)C1,COC[C@H](C)[C@@H](C)C(C)=O
COc1cc(NC(=O)C(=O)NCC[C@H](C)F)ccc1F,CNc1ccc(F)c(OC)c1
COc1ccc(CNC(=O)[C@@H](C)[NH+]2CCC3(CC2)CC3)cc1OC,CC(=O)[C@@H](C)[NH+]1CCC2(CC1)CC2
Cc1ccc(C#N)cc1NC(=O)C(=O)NCC[C@H](C)F,CNc1cc(C#N)ccc1C
CCOC1CC(CNC(=O)[C@H](C)[C@@H](C)COC)([NH+]2CCOCC2)C1,CCOC1CC(CNC)([NH+]2CCOCC2)C1
CO[C@@]1(CNC(=O)N2CCC(C(=O)N(C)C(C)C)CC2)CCOC1,CC(=O)C1CCN(C)CC1
COc1ccc(CNC(=O)[C@@H](C)N2CCC3(CC2)CC3)cc1OC,CNCc1ccc(OC)c(OC)c1
O=C(CCc1ncccn1)NCc1noc(-c2ccccc2F)n1,Cc1ccccc1F
O=S1(=O)CC[C@@H](N(CCCc2ccncc2)C[C@@H]2CCCO2)C1,CCCCc1ccncc1
COc1ccc(C[N@@H+]2CCCN(c3cncc(F)c3)CC2)c(OC)c1,COc1ccc(C[N@@H+]2CCCN(C)CC2)c(OC)c1
CCc1csc(NC(=O)C(=O)NCC[C@H](C)F)n1,CCc1csc(NC)n1
COc1ccc(C[N@H+]2CCCN(c3cncc(F)c3)CC2)c(OC)c1,COc1ccc(C[N@H+]2CCCN(C)CC2)c(OC)c1
CCOC[C@H](O)CNC(=O)[C@@H]1CCc2cccc(OC)c21,COc1cccc2c1[C@H](C(C)=O)CC2
COc1ccc(CN2CCCN(c3cncc(F)c3)CC2)c(OC)c1,CCc1ccc(OC)cc1OC
CCOC(=O)[C@@](C)(O)CNC(=O)Nc1ccccc1C[S@@](C)=O,CNc1ccccc1C[S@@](C)=O
Cc1ccn(C2CCN(C(=O)C(=O)Nc3cccc(Cl)c3)CC2)n1,CNc1cccc(Cl)c1
COC(=O)[C@H](CF)NC(=O)c1ccc(COc2ccc(C#N)cc2)o1,CCc1ccc(C(C)=O)o1
COCCn1cc(CN2CCC(C(=O)c3ccc(C)cc3)CC2)cn1,Cc1ccc(C(=O)C2CCN(C)CC2)cc1
CCOC(=O)[C@](C)(O)CNC(=O)Nc1ccccc1C[S@](C)=O,CNc1ccccc1C[S@](C)=O
COCCn1cc(C[NH+]2CCC(C(=O)c3ccc(C)cc3)CC2)cn1,Cc1ccc(C(=O)C2CC[NH+](Cc3cnn(C)c3)CC2)cc1
COc1cccc(C)c1NC(=O)C(=O)NCC[C@H](C)F,CNc1c(C)cccc1OC
COCCC1(C(=O)NC[C@H]2COC3(CCOCC3)O2)CCCC1,CNC[C@H]1COC2(CCOCC2)O1
N#Cc1ccc(C(=O)N[C@@H]2CCOC3(CCOCC3)C2)o1,CC(=O)c1ccc(C#N)o1
CO[C@](C)(C(=O)NCc1ccc(C)c(S(C)(=O)=O)c1)C1CC1,CNCc1ccc(C)c(S(C)(=O)=O)c1
Cc1c([C@H]2CCCN2S(=O)(=O)c2ccc(Cl)s2)cnn1C,Cc1c([C@H]2CCCN2C)cnn1C
COC(=O)[C@@H]1CCCCCC[C@H]1[NH2+]CCN1C(=O)NC(C)(C)C1=O,CCC[NH2+][C@@H]1CCCCCC[C@H]1C(C)=O
O=C1NCCN(Cc2ccco2)[C@H]1c1ccccc1Br,CN1CCNC(=O)[C@@H]1c1ccccc1Br
CC(C)[C@H](O)CC(=O)Nc1ccc(-n2cncn2)nc1,CNc1ccc(C)nc1
CO[C@]1(CNC(=O)N2CC[NH+](CCC(C)(C)C)CC2)CCOC1,CNC[C@@]1(OC)CCOC1
CO[C@]1(CNC(=O)N2CCN(CCC(C)(C)C)CC2)CCOC1,CNC[C@@]1(OC)CCOC1
CC(C)CCn1ccc(=NC(=O)C(=O)NCC[C@H](C)F)[nH]1,CN=c1ccn(C)[nH]1
COC(=O)c1cc(S(=O)(=O)N[C@@H]2CSc3ccccc32)c[nH]1,CC(=O)c1cc(S(C)(=O)=O)c[nH]1
CC(C)[C@H](C)NC(=O)C(=O)N[C@H](C)C[N@@H+]1CCC[C@@H](C)C1,CN[C@H](C)C[N@@H+]1CCC[C@@H](C)C1
CO[C@]1(CNC(=O)N(C)[C@@H]2CCN(c3ccccc3)C2=O)CCOC1,Cc1ccccc1
CC(=O)Nc1ccc(CN2CCCN(C(=O)c3ccoc3)CC2)cc1,CCc1ccc(NC)cc1
CC(C)[C@H](C)NC(=O)C(=O)N[C@H](C)C[N@H+]1CCC[C@@H](C)C1,CN[C@H](C)C[N@H+]1CCC[C@@H](C)C1
COC(=O)[C@H](CF)NC(=O)c1cc(-c2ccc3c(c2)CCO3)no1,Cc1ccc2c(c1)CCO2
CC(C)[C@H](C)NC(=O)C(=O)N[C@H](C)CN1CCC[C@@H](C)C1,CN[C@@H](C)C(C)C
CC(=O)Nc1ccc(C[N@@H+]2CCCN(C(=O)c3ccoc3)CC2)cc1,CNc1ccc(C[N@@H+]2CCCN(C)CC2)cc1
Cc1ccc(S(=O)(=O)N2CCC(O[C@H]3CCOC3)CC2)cc1,Cc1ccc(S(C)(=O)=O)cc1
O=C(CNC(=O)c1ncccc1O)NCCC1CCCC1,CC(=O)c1ncccc1O
CC(=O)Nc1ccc(C[N@H+]2CCCN(C(=O)c3ccoc3)CC2)cc1,CNc1ccc(C[N@H+]2CCCN(C)CC2)cc1
COc1ccc(F)c(N2CCN(C(=O)c3cc(OC)no3)CC2)c1,COc1ccc(F)c(C)c1
O=C(CNC(=O)c1ncccc1[O-])NCCC1CCCC1,CC(=O)c1ncccc1[O-]
C[C@@H](CNC(=O)N1CCCC12CC[NH+](C)CC2)N(C)c1ccccc1,CN1CCCC12CC[NH+](C)CC2
O=C(NC[C@H]1CCCS1)C1CCN(C(=O)N2CCOCC2)CC1,CC(=O)C1CCN(C)CC1
C[C@@H](CNC(=O)N1CCCC12CCN(C)CC2)N(C)c1ccccc1,CN1CCC2(CCCN2C)CC1
Cc1cccc(Cc2cnc(NC(=O)CN3CC(=O)N(C)C3)s2)c1,CNc1ncc(Cc2cccc(C)c2)s1
O=C(NCc1ccccc1C[NH+]1CCCC1)[C@H]1C[C@@H]1c1nnc[nH]1,CNCc1ccccc1C[NH+]1CCCC1
COc1ccc(NC(=O)C(=O)NCC[C@H](C)F)cc1F,CNc1ccc(OC)c(F)c1
CC(C)n1nnnc1CNc1cccc2c1CN(c1ccccn1)C2,Cc1cccc2c1CN(C)C2
CCCC[N@@H+](CC)[C@@H](C)C(=O)OC,CCCC[N@@H+](CC)[C@@H](C)C(C)=O
O=C(NCc1ccccc1C[NH+]1CCCC1)[C@H]1C[C@@H]1c1nc[nH]n1,CC(=O)[C@H]1C[C@@H]1c1nc[nH]n1
C[C@H](F)CCNC(=O)C(=O)Nc1ccc(C#N)c(F)c1,CNc1ccc(C#N)c(F)c1
CC(C)n1nnnc1CNc1cccc2c1CN(c1cccc[nH+]1)C2,Cc1cccc2c1CN(C)C2
CCS(=O)(=O)c1ccc(CNC(=O)CCc2ncccn2)cc1,CCS(=O)(=O)c1ccc(CNC)cc1
CCOC[C@H](O)CNC(=O)c1ccn(C)c1C1CCC1,CC(=O)c1ccn(C)c1C1CCC1
NC(=O)c1ccc(N2CCC(OCc3ccc(F)cc3)CC2)nc1,CCc1ccc(F)cc1
C[C@H](CC(N)=O)NS(=O)(=O)c1csc(-c2ccccc2)n1,Cc1ccccc1
CC(=O)c1ccccc1OCCN1CCOC[C@H]1c1c(C)n[nH]c1C,CCCN1CCOC[C@H]1c1c(C)n[nH]c1C
C[C@H](CC(N)=O)[N-]S(=O)(=O)c1csc(-c2ccccc2)n1,Cc1nc(S(=O)(=O)[N-][C@H](C)CC(N)=O)cs1
COC[C@@H]1C[C@@H](OC)CN1C(=O)N1CC[C@@H](C)C1,COC[C@@H]1C[C@@H](OC)CN1C
COC(=O)[C@H](CF)NC(=O)c1cnn(-c2ccncc2)c1C(F)F,CC(=O)c1cnn(C)c1C(F)F
C[C@@H](Oc1cccc(CO)c1)C(=O)N1CCC[C@@H](CO)C1,CN1CCC[C@@H](CO)C1
COC(=O)[C@H](CF)NC(=O)c1cnn(-c2cc[nH+]cc2)c1C(F)F,CC(=O)c1cnn(C)c1C(F)F
COC(=O)c1cc(S(=O)(=O)N[C@H]2CSc3ccccc32)c[nH]1,CC(=O)c1cc(S(C)(=O)=O)c[nH]1
CC(C)CCn1ccc(=NC(=O)C(=O)NCC[C@@H](C)F)[nH]1,CN=c1ccn(C)[nH]1
O=C(N[C@H](CCc1ccccc1)C(F)(F)F)N1C[C@@H](O)C[C@@H]1CO,CN[C@H](CCc1ccccc1)C(F)(F)F
CCN(CCOC)C(=O)c1cnc2nc(C)ccc2c1O,CC(=O)c1cnc2nc(C)ccc2c1O
CN(Cc1ccccc1N1CCOCC1)C(=O)[C@H]1C[C@H]1c1nnc[nH]1,CC(=O)[C@H]1C[C@H]1c1nnc[nH]1
CCN(CCOC)C(=O)c1c[n-]c2[nH+]c(C)ccc2c1=O,CC(=O)c1c[n-]c2[nH+]c(C)ccc2c1=O
CN(Cc1ccccc1N1CCOCC1)C(=O)[C@H]1C[C@H]1c1nc[nH]n1,Cc1ccccc1CN(C)C
CCN(CCOC)C(=O)c1cnc2nc(C)ccc2c1[O-],CC(=O)c1cnc2nc(C)ccc2c1[O-]
CCOC(=O)Cc1csc(NC(=O)C[NH2+]C(C)(C)C(C)(C)O)n1,CC(=O)C[NH2+]C(C)(C)C(C)(C)O
CCN(CCOC)C(=O)c1c[n-]c2nc(C)ccc2c1=O,CC(=O)c1c[n-]c2nc(C)ccc2c1=O
CCOC(=O)Cc1csc(NC(=O)CNC(C)(C)C(C)(C)O)n1,CNc1nc(CC(C)=O)cs1
CCN(CCOC)C(=O)c1c[nH]c2nc(C)ccc2c1=O,CC(=O)c1c[nH]c2nc(C)ccc2c1=O
CCn1nc(C)c(NC(=O)C(=O)NCC[C@H](C)F)c1C,CCn1nc(C)c(NC)c1C
CO[C@@]1(CNC(=O)NCCCNc2ccccc2F)CCOC1,Cc1ccccc1F
CCc1nc(CN2CCO[C@@H](c3ccc(OC(F)F)cc3)C2)no1,CCc1noc(CC)n1
CC[C@@H](C)n1[nH]c(=NC(=O)C(=O)NCC[C@@H](C)F)cc1C,CN=c1cc(C)n(C)[nH]1
COC[C@@H](C)[C@H](C)C(=O)Nc1cccc(N2C(=O)CNC2=O)c1C,CNc1cccc(C)c1C
Cc1c([C@@H]2CCCN2S(=O)(=O)c2ccc(Cl)s2)cnn1C,Cc1c([C@@H]2CCCN2C)cnn1C
Cc1nc(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)c(=O)[nH]c1C,CC(=O)c1nc(C)c(C)[nH]c1=O
Cc1c([C@H]2CCCN2C(=O)C[C@H]2CSCCS2)cnn1C,Cc1c([C@H]2CCCN2C)cnn1C
CC[C@H](C)n1[nH]c(=NC(=O)C(=O)NCC[C@H](C)F)cc1C,CN=c1cc(C)n(C)[nH]1
COC(=O)Cc1csc(NC(=O)CN(C)Cc2cccc(C)n2)n1,CCc1cccc(C)n1
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)NCC[C@H](C)F,CNc1cc([N+](=O)[O-])ccc1C
COC(=O)Cc1csc(NC(=O)C[N@H+](C)Cc2cccc(C)n2)n1,CC(=O)C[N@H+](C)Cc1cccc(C)n1
COC(=O)Cc1csc(NC(=O)C[N@@H+](C)Cc2cccc(C)n2)n1,CC(=O)C[N@@H+](C)Cc1cccc(C)n1
O=C(Nc1cccnc1OCC(F)F)N[C@H]1CCCc2c[nH]nc21,CN[C@H]1CCCc2c[nH]nc21
C[C@H](F)CCNC(=O)C(=O)Nc1nc(C2CC2)cs1,CC(=O)C(C)=O
CCCCN(CC)[C@@H](C)C(=O)OC,CC(=O)C(C)C
O=C(Nc1cccnc1OCC(F)F)N[C@H]1CCCc2cn[nH]c21,CN[C@H]1CCCc2cn[nH]c21
COCCC1(C(=O)NC[C@@H]2COC3(CCOCC3)O2)CCCC1,COCCC1(C(C)=O)CCCC1
CCn1nc(C)c(NC(=O)C(=O)NCC[C@@H](C)F)c1C,CCn1nc(C)c(NC)c1C
FC(F)(F)c1cnc(CN2CCC[N@@H+](C3CCOCC3)CC2)s1,CN1CCC[N@@H+](C2CCOCC2)CC1
Cc1cccc(F)c1NC(=O)C(=O)NCC[C@H](C)F,CNc1c(C)cccc1F
CN1CN(CC(=O)N[C@H](Cc2ccccc2)c2ccccc2)CC1=O,CN[C@H](Cc1ccccc1)c1ccccc1
Cc1nc(C(F)(F)F)sc1C(=O)NCC(=O)NCC(F)F,CC(=O)c1sc(C(F)(F)F)nc1C
FC(F)(F)c1cnc(CN2CCC[N@H+](C3CCOCC3)CC2)s1,CN1CCC[N@H+](C2CCOCC2)CC1
Cc1c(F)cccc1NC(=O)C(=O)NCC[C@@H](C)F,CNc1cccc(F)c1C
FC(F)(F)c1cnc(CN2CCCN(C3CCOCC3)CC2)s1,CCc1ncc(C(F)(F)F)s1
Cc1cc(F)ccc1NC(=O)C(=O)NCC[C@H](C)F,CNc1ccc(F)cc1C
Cc1cc(S(=O)(=O)N[C@@H](C)CC(N)=O)c(C)cc1Br,Cc1cc(S(C)(=O)=O)c(C)cc1Br
Cc1cn2c(n1)[C@H](CNC(=O)NCC(C)(C)c1ccncc1)CCC2,CNC[C@@H]1CCCn2cc(C)nc21
C[C@H](F)CCNC(=O)C(=O)N1CCCc2ccc(F)cc21,CN1CCCc2ccc(F)cc21
O=C(CCc1ncccn1)NC[C@@]1(CO)C[C@H]1c1ccc(F)cc1,CNC[C@@]1(CO)C[C@H]1c1ccc(F)cc1
Cc1cn2c([nH+]1)[C@H](CNC(=O)NCC(C)(C)c1ccncc1)CCC2,CNC[C@@H]1CCCn2cc(C)[nH+]c21
C[C@H](c1ccco1)N(C)C(=O)[C@H]1C[N@H+]2CCCN1CC2,CC(=O)[C@H]1C[N@H+]2CCCN1CC2
COC(=O)[C@@H](CF)NC(=O)c1cc(C)n(-c2cccc(C#N)c2)n1,Cc1cccc(C#N)c1
CNC(=O)C[NH+]1CCC(C)(c2cccc(Br)c2)CC1,CC(=O)C[NH+]1CCC(C)(c2cccc(Br)c2)CC1
C[C@H](c1ccco1)N(C)C(=O)[C@H]1C[N@@H+]2CCCN1CC2,CC(=O)[C@H]1C[N@@H+]2CCCN1CC2
CCOC(=O)C[C@@H](C)SCCO,CC(=O)C[C@@H](C)SCCO
CNC(=O)CN1CCC(C)(c2cccc(Br)c2)CC1,CN1CCC(C)(c2cccc(Br)c2)CC1
C[C@H](c1ccco1)N(C)C(=O)[C@H]1CN2CCCN1CC2,CC(=O)[C@H]1CN2CCCN1CC2
Cc1n[nH]cc1NC(=O)[C@H]1CC(=O)N(c2ccc(Cl)c(F)c2)C1,Cc1ccc(Cl)c(F)c1
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)NCC[C@@H](C)F,CNc1cc([N+](=O)[O-])ccc1C
COC(=O)[C@H](CF)NC(=O)c1cc(C)n(-c2cccc(C#N)c2)n1,Cc1cccc(C#N)c1
Cc1c([C@H]2CCCN2C(=O)C[C@@H]2CSCCS2)cnn1C,Cc1c([C@H]2CCCN2C)cnn1C
O=C(Cn1ccnc1)N(CCO)Cc1cccc(Br)c1,CCc1cccc(Br)c1
C[C@@H](F)CCNC(=O)C(=O)Nc1cccc(C#N)c1,CNc1cccc(C#N)c1
O=C(Cn1cc[nH+]c1)N(CCO)Cc1cccc(Br)c1,CCc1cccc(Br)c1
Cc1cc(C)cc(NC(=O)C(=O)N2CCC(n3ccc(C)n3)CC2)c1,CNc1cc(C)cc(C)c1
O=C(NC[C@@H]1CCCS1)C1CCN(C(=O)N2CCOCC2)CC1,CC(=O)C1CCN(C)CC1
Cn1cc(C(=O)N[C@@H]2CC[N@@H+]3CCC[C@H]3C2)c(-c2cccs2)n1,CN[C@@H]1CC[N@@H+]2CCC[C@H]2C1
COC(=O)c1cccc(NC(=O)C(=O)NCC[C@H](C)F)c1,CNc1cccc(C(C)=O)c1
COC(=O)[C@@H](CF)NC(=O)c1cc(C)n(-c2c(F)cccc2F)n1,Cc1c(F)cccc1F
Cn1cc(C(=O)N[C@@H]2CC[N@H+]3CCC[C@H]3C2)c(-c2cccs2)n1,CN[C@@H]1CC[N@H+]2CCC[C@H]2C1
CC(C)OC(=O)c1ccc(NC(=O)[C@H](C)N2CC(=O)N(C)C2)cc1,CNc1ccc(C(C)=O)cc1
CC(=O)Nc1ccc(NC(=O)C(=O)NCC[C@H](C)F)cc1,CNc1ccc(NC)cc1
C[C@H](F)CCNC(=O)C(=O)Nc1ccc2c(c1)OCCO2,CNc1ccc2c(c1)OCCO2
CO[C@]1(CNC(=O)NCCCNc2ccccc2F)CCOC1,Cc1ccccc1F
CCO[C@@H](C)C(=O)NCCCN1C(=O)NC2(CCCCC2)C1=O,CN1C(=O)NC2(CCCCC2)C1=O
Cc1c([C@@H]2CCCN2C(=O)C[C@H]2CSCCS2)cnn1C,Cc1c([C@@H]2CCCN2C)cnn1C
CCN1CCOC[C@@H]1C(=O)Nc1ccc(N2CCC(O)CC2)cc1,CNc1ccc(C)cc1
COC(=O)[C@@H](CF)NC(=O)C1CCC(NC(=O)C2CCCC2)CC1,CNC1CCC(C(C)=O)CC1
C[C@@H](Oc1cccc(CO)c1)C(=O)N1CCC[C@H](CO)C1,Cc1cccc(CO)c1
CC(=O)NCCCCCC(=O)N1[C@@H](C)COC[C@@H]1c1ccccc1,C[C@H]1COC[C@H](c2ccccc2)N1C
COC(=O)[C@H](CF)NC(=O)C[C@@H](NC(C)=O)c1c(F)cccc1F,CN[C@H](CC(C)=O)c1c(F)cccc1F
Cc1cnc(NC(=O)C(=O)NCC[C@H](C)F)s1,CC(=O)C(C)=O
COc1ccc([N+](=O)[O-])cc1CN1CCOC[C@H]1c1c(C)n[nH]c1C,CCc1cc([N+](=O)[O-])ccc1OC
