SMILES,Canonical_SMILES
CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C
CC(=O)C(O)(c1ccccc1)c1ccccc1,CC(=O)C(O)(c1ccccc1)c1ccccc1
CC(=O)C1CC(O)CN1,CC(=O)C1CC(O)CN1
Cc1ccncn1,Cc1ccncn1
CCC[C@@H]1[C@@H](NC)C[C@H]2C[C@@H]1C2(C)C,CCCC1C(NC)CC2CC1C2(C)C
CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CC1C(C)=O
COCc1ccccc1,COCc1ccccc1
CC[C@@H](C)C(=O)c1ccc(C(F)(F)F)cc1,CCC(C)C(=O)c1ccc(C(F)(F)F)cc1
COc1ccc(S(C)(=O)=O)cc1,COc1ccc(S(C)(=O)=O)cc1
CC(C)c1c(Cl)ccc(F)c1Cl,CC(C)c1c(Cl)ccc(F)c1Cl
CC1C2C=CC(C2)C1C(N)=O,CC1C2C=CC(C2)C1C(N)=O
CNc1nc2c(s1)-c1cc(C(C)(C)C(F)(F)F)ncc1OC2,CNc1nc2c(s1)-c1cc(C(C)(C)C(F)(F)F)ncc1OC2
CCCc1c(O)c2c(c(C)c1OC)COC2=O,CCCc1c(O)c2c(c(C)c1OC)COC2=O
CC(=O)c1cnc(C)nc1,CC(=O)c1cnc(C)nc1
Cc1nc(C2CC2)c2c(c1C#N)CC(C)(C)OC2,Cc1nc(C2CC2)c2c(c1C#N)CC(C)(C)OC2
Cc1cccc(C(F)(F)F)c1,Cc1cccc(C(F)(F)F)c1
Cc1cccc(C)n1,Cc1cccc(C)n1
CNC1CCOc2ccccc21,CNC1CCOc2ccccc21
Cc1cc(=O)c2c(N)c(F)c(C)c(F)c2o1,Cc1cc(=O)c2c(N)c(F)c(C)c(F)c2o1
CCC1CCCCCCC1,CCC1CCCCCCC1
CCC[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,CCCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
CC(C)[C@@H](O)c1ccc(O)cc1,CC(C)C(O)c1ccc(O)cc1
CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(C)=O,CCC1C(O)CC(=O)C1CCCCCCC(C)=O
CCc1nc2ccc(C)cc2o1,CCc1nc2ccc(C)cc2o1
CCCc1c(C)[nH]c2ccccc12,CCCc1c(C)[nH]c2ccccc12
Cc1ncnc2sc3c(c12)CCCC3,Cc1ncnc2sc3c(c12)CCCC3
CNc1ccccc1,CNc1ccccc1
CNc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,CNc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
Cc1ccc2c(c1)[nH]c1ccccc12,Cc1ccc2c(c1)[nH]c1ccccc12
Cc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,Cc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F
COCCN(C)C,COCCN(C)C
Cn1c(O)c(C2=c3cc(Br)ccc3=NC2=O)sc1=S,Cn1c(O)c(C2=c3cc(Br)ccc3=NC2=O)sc1=S
CO,CO
CC(=O)C(O)(c1ccccc1)C1CCCCC1,CC(=O)C(O)(c1ccccc1)C1CCCCC1
COc1ccc(C)cc1,COc1ccc(C)cc1
CCCc1c(C(C)(C)O)[nH]c2ccccc12,CCCc1c(C(C)(C)O)[nH]c2ccccc12
Cc1ccccc1,Cc1ccccc1
CC(=O)c1ncc(C)cc1O,CC(=O)c1ncc(C)cc1O
CC(=O)C(c1ccccc1)C1(O)CCCC1,CC(=O)C(c1ccccc1)C1(O)CCCC1
CCC1CCC[N+]1(C)C,CCC1CCC[N+]1(C)C
Cc1coc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,Cc1coc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
CCN1CCC[C@@H]1CNC,CCN1CCCC1CNC
CNC(CC1CCCCC1)C(C)=O,CNC(CC1CCCCC1)C(C)=O
CCc1cccnc1C(F)(F)F,CCc1cccnc1C(F)(F)F
COc1ccc(C)cc1OC,COc1ccc(C)cc1OC
C#Cc1cccc(C)c1,C#Cc1cccc(C)c1
CNc1c(C)n(C)n(C)c1=O,CNc1c(C)n(C)n(C)c1=O
Cc1ccccc1,Cc1ccccc1
CNc1ccc(F)c([N+](=O)[O-])c1,CNc1ccc(F)c([N+](=O)[O-])c1
CC1=NN(C)C(=O)C1N=Nc1cccc(C)c1O,CC1=NN(C)C(=O)C1N=Nc1cccc(C)c1O
CNc1ccccc1F,CNc1ccccc1F
Cc1cc(C)c(C)c(C)c1,Cc1cc(C)c(C)c(C)c1
Cc1ccc(F)cc1,Cc1ccc(F)cc1
CC(=O)c1cc2cccc(Cl)c2s1,CC(=O)c1cc2cccc(Cl)c2s1
CC(c1ccccc1[N+](=O)[O-])C(F)(F)F,CC(c1ccccc1[N+](=O)[O-])C(F)(F)F
CC1c2ccccc2OCc2c1oc1ccccc21,CC1c2ccccc2OCc2c1oc1ccccc21
CC1CCNC1,CC1CCNC1
CC(=O)c1cccc(F)c1C(F)(F)F,CC(=O)c1cccc(F)c1C(F)(F)F
CCc1ccnc(C)c1,CCc1ccnc(C)c1
CNc1ccc([N+](=O)[O-])cc1,CNc1ccc([N+](=O)[O-])cc1
CCCCn1c(=O)[nH]c2ccccc2c1=O,CCCCn1c(=O)[nH]c2ccccc2c1=O
CC(=O)c1cccc2nc(N)nc(C)c12,CC(=O)c1cccc2nc(N)nc(C)c12
CCCCCC(C)=O,CCCCCC(C)=O
CC(=O)c1cc(F)ccc1F,CC(=O)c1cc(F)ccc1F
Cc1cccc2ccccc12,Cc1cccc2ccccc12
CNc1ccccc1N,CNc1ccccc1N
CCN(C)Cc1nc2c([nH]1)c(N)nc1cc(C)ccc12,CCN(C)Cc1nc2c([nH]1)c(N)nc1cc(C)ccc12
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](NC)CC3,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2C(NC)CC3
Cc1ccccc1F,Cc1ccccc1F
Cc1cncc(C)n1,Cc1cncc(C)n1
CC(=O)c1ccc(Cl)cc1C,CC(=O)c1ccc(Cl)cc1C
CC(=O)c1cccc(C(F)(F)F)c1Cl,CC(=O)c1cccc(C(F)(F)F)c1Cl
CC/C=C1\C(=O)NN(C)C1=O,CCC=C1C(=O)NN(C)C1=O
CNc1ccc(F)cc1,CNc1ccc(F)cc1
CNc1cccc(C)c1,CNc1cccc(C)c1
CNC(Cc1ccc(Br)cc1)C(C)=O,CNC(Cc1ccc(Br)cc1)C(C)=O
CC(=O)c1ccccc1,CC(=O)c1ccccc1
Cc1nc(C)c2ccccc2n1,Cc1nc(C)c2ccccc2n1
Cc1ccc(C)cc1,Cc1ccc(C)cc1
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CC1CCCCC1,CC1CCCCC1
COc1cccc(C)c1,COc1cccc(C)c1
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1
C=CC(C)(C)[C@]12C[C@H]3C(=O)Nc4ccccc4C(=O)N3[C@H]1N(C)c1ccccc12,C=CC(C)(C)C12CC3C(=O)Nc4ccccc4C(=O)N3C1N(C)c1ccccc12
Cc1cc(C2(S(C)(=O)=O)CCOCC2)nc(C)n1,Cc1cc(C2(S(C)(=O)=O)CCOCC2)nc(C)n1
CCCc1c(O)ccc2c1OCC1c3ccc(O)cc3OC21,CCCc1c(O)ccc2c1OCC1c3ccc(O)cc3OC21
Cc1nc2cc(C(N)=O)ccc2n1C,Cc1nc2cc(C(N)=O)ccc2n1C
CCCC(C)C(=O)c1ccc2c(c1)OCO2,CCCC(C)C(=O)c1ccc2c(c1)OCO2
Cc1cc(C)[nH]n1,Cc1cc(C)[nH]n1
COCC1c2ccccc2-c2ccccc21,COCC1c2ccccc2-c2ccccc21
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3C[C@H]4C(C(C)C)=C[C@]3(CC[C@H]21)[C@@H]1C(=O)N(C)C(=O)[C@@H]14,CC(=O)C1(C)CCCC2(C)C1CCC13C=C(C(C)C)C(CC21)C1C(=O)N(C)C(=O)C13
Cc1ccccc1C,Cc1ccccc1C
CC(=O)c1cc(C)on1,CC(=O)c1cc(C)on1
CCC(C)=O,CCC(C)=O
CNC1(C#N)CC1,CNC1(C#N)CC1
CC[N+]1(CCOC)CCCC1,CC[N+]1(CCOC)CCCC1
Cc1nn(C)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2,Cc1nn(C)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CCc1ccccc1,CCc1ccccc1
CNC1(C#N)CCC1,CNC1(C#N)CCC1
CC(=O)c1c(C)n(C)c2ccccc12,CC(=O)c1c(C)n(C)c2ccccc12
Cn1c(=O)n(C)c2c(N)ncnc21,Cn1c(=O)n(C)c2c(N)ncnc21
C[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O,CC1OC(C)C(O)CC1O
CC(=O)C1CC(S(=O)(=O)c2ccccc2C(F)(F)F)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2C(F)(F)F)CC1C(C)=O
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CCC#CC(O)(c1ccccc1)C1CCCCC1,CCC#CC(O)(c1ccccc1)C1CCCCC1
CCCCCCCCCCCCCCC(C(C)=O)[N+](C)(C)C,CCCCCCCCCCCCCCC(C(C)=O)[N+](C)(C)C
Cc1nc(Cl)ncc1Cl,Cc1nc(Cl)ncc1Cl
CN1C(=O)C2C(C1C(F)F)C1CCCN1C2c1ccc(C(N)N)cc1,CN1C(=O)C2C(C1C(F)F)C1CCCN1C2c1ccc(C(N)N)cc1
CCCCC[C@H](O)CC,CCCCCC(O)CC
CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C
CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C
Cc1cc2c(n3cnnc13)NCc1c(F)ccc3c1[C@H](CO3)CO2,Cc1cc2c(n3cnnc13)NCc1c(F)ccc3c1C(CO3)CO2
CC1CC2CCC(C1)N2C,CC1CC2CCC(C1)N2C
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CC(=O)c1cn(C)c2ccccc2c1=O,CC(=O)c1cn(C)c2ccccc2c1=O
CCC(C)=O,CCC(C)=O
CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CCc1ccc2c(c1)CN(C)C2,CCc1ccc2c(c1)CN(C)C2
CCCOP(=O)(O)OP(=O)(O)O,CCCOP(=O)(O)OP(=O)(O)O
CC(=O)C(C)CC(=O)c1ccccc1C(F)(F)F,CC(=O)C(C)CC(=O)c1ccccc1C(F)(F)F
Cc1ccc(C(F)(F)F)cc1,Cc1ccc(C(F)(F)F)cc1
Cc1ccc2[nH]ncc2c1,Cc1ccc2[nH]ncc2c1
CCc1ccc(C(C)=O)cc1,CCc1ccc(C(C)=O)cc1
CNC1C(=O)N(C)N=Cc2ccccc21,CNC1C(=O)N(C)N=Cc2ccccc21
Cc1ccc(CO)nc1,Cc1ccc(CO)nc1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
COCc1ccccc1,COCc1ccccc1
COc1ccc2c3c1O[C@H]1C[C@@H](C)C=C[C@@]31CCN(C)C2,COc1ccc2c3c1OC1CC(C)C=CC31CCN(C)C2
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CC/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C(\C)CC)CC[C@@H]12,CCC=C1CCCC2(C)C1CCC2C(C)C=C(C)CC
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CCS(=O)(=O)c1cc(C(C)=O)c(OC)cc1I,CCS(=O)(=O)c1cc(C(C)=O)c(OC)cc1I
CCC(C)=O,CCC(C)=O
CCC[C@@H]1[C@@H]([C@@H]2O[C@H]2[C@@H](O)CC)[C@H](O)C[C@@H]1O,CCCC1C(O)CC(O)C1C1OC1C(O)CC
Cc1c2c(nc3ccccc13)CCCC2,Cc1c2c(nc3ccccc13)CCCC2
CC(=O)[C@@H](C)CCc1ccccc1,CC(=O)C(C)CCc1ccccc1
COc1ccc(C(C)Cl)cc1,COc1ccc(C(C)Cl)cc1
CCCCC(C)C,CCCCC(C)C
CCN1CC2(C)CCC(OC)C34C2C(OC)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14,CCN1CC2(C)CCC(OC)C34C2C(OC)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14
CCCC=C(C)c1ccc(F)cc1,CCCC=C(C)c1ccc(F)cc1
CNc1ccc(O)c(SC[C@H](NC)C(C)=O)c1,CNc1ccc(O)c(SCC(NC)C(C)=O)c1
Cc1nc2cccnc2n1C,Cc1nc2cccnc2n1C
CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
CN1c2ccccc2CC(=O)c2ccccc21,CN1c2ccccc2CC(=O)c2ccccc21
CO[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H](C)[C@]23Cc2c(O)cc(CO)c(C=O)c2O3)C1(C)C,COC1CCC2(C)C(CCC(C)C23Cc2c(O)cc(CO)c(C=O)c2O3)C1(C)C
CCc1ccccc1,CCc1ccccc1
CC(=O)c1cn(C)c2cc(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2cc(C)c(F)cc2c1=O
COC(C)(C)C,COC(C)(C)C
CCCOc1ccc(CC)cc1,CCCOc1ccc(CC)cc1
Cc1cc(C)c2c(N)ncnc2n1,Cc1cc(C)c2c(N)ncnc2n1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CNc1sc2c(c1C#N)CCCCC2,CNc1sc2c(c1C#N)CCCCC2
COc1ncc(C)cc1F,COc1ncc(C)cc1F
CNC(C)(C)C,CNC(C)(C)C
CCCC1(c2ccccn2)CCOC2(CCCC2)C1,CCCC1(c2ccccn2)CCOC2(CCCC2)C1
CCCC1(c2ccccn2)CCOC2(CCCC2)C1,CCCC1(c2ccccn2)CCOC2(CCCC2)C1
CC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CCc1ccccc1,CCc1ccccc1
CCCC1(c2ccccn2)CCOC2(CCCC2)C1,CCCC1(c2ccccn2)CCOC2(CCCC2)C1
CC(=O)c1nn(C)c2ccccc12,CC(=O)c1nn(C)c2ccccc12
CNC(Cc1cnc[nH]1)C(C)=O,CNC(Cc1cnc[nH]1)C(C)=O
COC(C)C1CCCCN1C,COC(C)C1CCCCN1C
CC(=O)C1CCCCC1C(C)=O,CC(=O)C1CCCCC1C(C)=O
CCC[N+](C)([O-])CCc1ccc(NC)cc1,CCC[N+](C)([O-])CCc1ccc(NC)cc1
CC(C)C1CCCCC1,CC(C)C1CCCCC1
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
Cc1ccc(S(=O)(=O)CC2CO2)cc1,Cc1ccc(S(=O)(=O)CC2CO2)cc1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CCC(F)(F)F,CCC(F)(F)F
CC(=O)[C@@H]1Cc2ccccc2N1C,CC(=O)C1Cc2ccccc2N1C
CCCc1c(C)c(C)c2c(c1O)C(=O)OC2,CCCc1c(C)c(C)c2c(c1O)C(=O)OC2
CNc1cn(C)c2ccccc12,CNc1cn(C)c2ccccc12
CCC1c2ccccc2-c2ccccc21,CCC1c2ccccc2-c2ccccc21
Cc1ccc(C(c2ccc(C)cc2)c2ccc(Cl)cc2)cc1,Cc1ccc(C(c2ccc(C)cc2)c2ccc(Cl)cc2)cc1
CNC1COc2cccc(C)c2C1,CNC1COc2cccc(C)c2C1
CC/C=C\C[C@@H](O)/C=C/CC,CCC=CCC(O)C=CCC
Cc1ccccc1O,Cc1ccccc1O
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CC1=C(/C=C/C(C)C)C(C)(C)CCC1=O,CC1=C(C=CC(C)C)C(C)(C)CCC1=O
CNC1CCOc2ccccc21,CNC1CCOc2ccccc21
Cc1ccnc(C2CCCN2C)c1,Cc1ccnc(C2CCCN2C)c1
CCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,CCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C
Cc1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl
Cc1cccc2[nH]c3ccccc3c12,Cc1cccc2[nH]c3ccccc3c12
CCCc1nn(C)c2c(=O)[nH]c(C)nc12,CCCc1nn(C)c2c(=O)[nH]c(C)nc12
CC(=O)[C@@H](C)Cc1ccccc1,CC(=O)C(C)Cc1ccccc1
CN1CCC(O)(c2ccc(Cl)cc2)C(C)(C)C1,CN1CCC(O)(c2ccc(Cl)cc2)C(C)(C)C1
CN1C2CCC1CC(C(N)Cc1cc(F)c(F)cc1F)C2,CN1C2CCC1CC(C(N)Cc1cc(F)c(F)cc1F)C2
CC(=O)CS(=O)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(=O)CS(=O)C(c1ccc(F)cc1)c1ccc(F)cc1
Cc1ccccn1,Cc1ccccn1
CCCOc1nc2c3cc4c(cc3ccc2c2cc(OC)c(OC)cc12)OCO4,CCCOc1nc2c3cc4c(cc3ccc2c2cc(OC)c(OC)cc12)OCO4
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CCCc1c(C)[nH]n(C)c1=O,CCCc1c(C)[nH]n(C)c1=O
COC1CCC23CC1(C)CCC2C(C)(C)CC3C,COC1CCC23CC1(C)CCC2C(C)(C)CC3C
CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
CC(=O)C(=O)c1cn(C)c2ccccc12,CC(=O)C(=O)c1cn(C)c2ccccc12
Cc1ccc(C2(N)CCC2)cc1,Cc1ccc(C2(N)CCC2)cc1
CC(=O)C(Cc1ccc(F)c(Br)c1)=NO,CC(=O)C(Cc1ccc(F)c(Br)c1)=NO
CC(=O)c1ccc(Cl)cc1,CC(=O)c1ccc(Cl)cc1
CC/C=C1\SC(=S)N(C)C1=O,CCC=C1SC(=S)N(C)C1=O
COc1ccc(C)cc1OC,COc1ccc(C)cc1OC
Cc1nc2cc(F)c(N(C)C)cc2n2cncc12,Cc1nc2cc(F)c(N(C)C)cc2n2cncc12
CN1CCOCC1,CN1CCOCC1
Cc1nc2cc(F)c(N(C)C)cc2n2cncc12,Cc1nc2cc(F)c(N(C)C)cc2n2cncc12
Cc1nc2cc(F)c(N(C)C)cc2n2cncc12,Cc1nc2cc(F)c(N(C)C)cc2n2cncc12
CCc1cc(C)nc(C)n1,CCc1cc(C)nc(C)n1
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1
CCCc1c[nH]c2cccc(C)c12,CCCc1c[nH]c2cccc(C)c12
CC(=O)c1ccc(Br)o1,CC(=O)c1ccc(Br)o1
CC(=O)c1ccc(C)c(C)c1,CC(=O)c1ccc(C)c(C)c1
CC(=O)Cc1nnc(C)o1,CC(=O)Cc1nnc(C)o1
CNO,CNO
Cc1cc2ccccc2n1C,Cc1cc2ccccc2n1C
CCN1CC(C)n2c(c(O)c3c(=O)n(C)nc(C(C)=O)c32)C1=O,CCN1CC(C)n2c(c(O)c3c(=O)n(C)nc(C(C)=O)c32)C1=O
CN1C(=O)C(=O)c2cccc(Cl)c21,CN1C(=O)C(=O)c2cccc(Cl)c21
CNC(CC(C)=O)c1ccc(OC)cc1,CNC(CC(C)=O)c1ccc(OC)cc1
CNC1CC(=O)OC1(O)CF,CNC1CC(=O)OC1(O)CF
CCCCCCCCCCCCCCCC(C)=O,CCCCCCCCCCCCCCCC(C)=O
CNc1ccc(S(C)(=O)=O)cc1,CNc1ccc(S(C)(=O)=O)cc1
CC(C)C(F)(F)F,CC(C)C(F)(F)F
COc1ccc2cc(C(=N)N)sc2c1,COc1ccc2cc(C(=N)N)sc2c1
CNc1ccc(S(C)(=O)=O)cc1,CNc1ccc(S(C)(=O)=O)cc1
CCc1cnc(C)nc1N,CCc1cnc(C)nc1N
C/C=C(\C)C[C@H](C)C[C@H](C)[C@H]1OC(=O)C=C[C@H]1C,CC=C(C)CC(C)CC(C)C1OC(=O)C=CC1C
CNC1CCCc2ccccc21,CNC1CCCc2ccccc21
Cc1ccc2nc(C)[nH]c2c1,Cc1ccc2nc(C)[nH]c2c1
Cc1cc([C@@H]2CCCNC2)c2c(n1)NC(=O)OC2,Cc1cc(C2CCCNC2)c2c(n1)NC(=O)OC2
CCc1ccc(O)cc1,CCc1ccc(O)cc1
CCc1c[nH]c(=O)c(C)c1,CCc1c[nH]c(=O)c(C)c1
CNCc1ccc(C)cc1,CNCc1ccc(C)cc1
CC(C)c1ccc(C(F)(F)F)cc1,CC(C)c1ccc(C(F)(F)F)cc1
CC(C)=O,CC(C)=O
C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)C1(C)C)[C@H]23,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)C)C23
CCC[C@@H]1[C@@H](CC[C@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,CCCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(C)CC1,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(C)CC1
CNc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1,CNc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1
CCc1cc2cc(C(=N)N)ccc2o1,CCc1cc2cc(C(=N)N)ccc2o1
CC(=O)C1=C(C)N2CC(C)(C)N=C2S1,CC(=O)C1=C(C)N2CC(C)(C)N=C2S1
CC(=O)c1cc(C(C)C)c(O)cc1O,CC(=O)c1cc(C(C)C)c(O)cc1O
CC(=O)[C@@H]1C[C@H](c2ncc(C)s2)NS(=O)(=O)N1C,CC(=O)C1CC(c2ncc(C)s2)NS(=O)(=O)N1C
CNCc1ccc(C)c(OC)c1,CNCc1ccc(C)c(OC)c1
CC[C@H]1CO[C@](CC)(c2ccc(Cl)cc2Cl)O1,CCC1COC(CC)(c2ccc(Cl)cc2Cl)O1
Cn1ccc2ccccc21,Cn1ccc2ccccc21
Cc1nc2cc(F)c(N(C)C)cc2n2cncc12,Cc1nc2cc(F)c(N(C)C)cc2n2cncc12
Cc1ccc(F)cc1C,Cc1ccc(F)cc1C
CC(=O)C[C@@H](CN)c1ccc(Cl)cc1,CC(=O)CC(CN)c1ccc(Cl)cc1
Cc1nc2ccc(N(C)C)cc2n2cncc12,Cc1nc2ccc(N(C)C)cc2n2cncc12
CCc1cc2c3c(c1)CCCN3CCC2,CCc1cc2c3c(c1)CCCN3CCC2
CNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
CCc1ccccc1,CCc1ccccc1
CC(=O)c1cc2ccccc2c(C)n1,CC(=O)c1cc2ccccc2c(C)n1
Cc1ccc(F)cc1C,Cc1ccc(F)cc1C
Cc1nc2ccc(N(C)C)cc2n2cncc12,Cc1nc2ccc(N(C)C)cc2n2cncc12
CCc1n[nH]c2cc(S(=O)c3ccccc3C(C)=O)ccc12,CCc1n[nH]c2cc(S(=O)c3ccccc3C(C)=O)ccc12
Cc1nc2ccc(N(C)C)cc2n2cncc12,Cc1nc2ccc(N(C)C)cc2n2cncc12
COc1ccc(C(C)=O)cc1OC,COc1ccc(C(C)=O)cc1OC
C#CCOC,C#CCOC
Cc1cccc(F)c1C,Cc1cccc(F)c1C
Cc1nc2cc(F)c(N(C)C)cc2n2cncc12,Cc1nc2cc(F)c(N(C)C)cc2n2cncc12
Cc1ccc(F)cc1C,Cc1ccc(F)cc1C
CC(=O)c1ccc(F)c(F)c1,CC(=O)c1ccc(F)c(F)c1
Cc1ccccc1,Cc1ccccc1
Cn1c(=O)n(C)c2ccccc21,Cn1c(=O)n(C)c2ccccc21
Cn1sc2ccccc2c1=O,Cn1sc2ccccc2c1=O
CNc1ccc(Cl)c(S(C)(=O)=O)c1,CNc1ccc(Cl)c(S(C)(=O)=O)c1
CCc1cccnc1,CCc1cccnc1
Cc1nnnn1C,Cc1nnnn1C
Cc1ncnc2[nH]ccc12,Cc1ncnc2[nH]ccc12
Cc1ccc2c(c1)[C@@H](C)CC2,Cc1ccc2c(c1)C(C)CC2
CN1CCCC(O)c2ccccc21,CN1CCCC(O)c2ccccc21
CC(=O)c1ccc(S(=O)(=O)F)cc1,CC(=O)c1ccc(S(=O)(=O)F)cc1
Cc1ccc(C#N)cc1,Cc1ccc(C#N)cc1
COc1ccc(C)c(OC)c1,COc1ccc(C)c(OC)c1
Cc1cc(F)c(S(C)(=O)=O)cc1Cl,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
Cc1ncc2c(C)cc(=O)n(C)c2n1,Cc1ncc2c(C)cc(=O)n(C)c2n1
CCC12CC3CC(C1)C(O)C(C3)C2,CCC12CC3CC(C1)C(O)C(C3)C2
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1
CC1OC(C)C(O)C(C)C1C,CC1OC(C)C(O)C(C)C1C
CCc1ccccc1,CCc1ccccc1
CCc1cccnc1,CCc1cccnc1
CC(=O)c1ccc2c([C@@H]3CC[C@@H](C)C3)cn(C)c2c1,CC(=O)c1ccc2c(C3CCC(C)C3)cn(C)c2c1
CNCc1ccccc1,CNCc1ccccc1
Cc1ccc(C(F)(F)F)cc1,Cc1ccc(C(F)(F)F)cc1
CC(=O)c1ccc(S(C)(=O)=O)cc1,CC(=O)c1ccc(S(C)(=O)=O)cc1
CC(=O)CC1CCCCC1,CC(=O)CC1CCCCC1
CCc1ccc2c(c1)OCO2,CCc1ccc2c(c1)OCO2
CNc1ccc2c(c1)NC(=O)C2C,CNc1ccc2c(c1)NC(=O)C2C
